round_id,query_index,query,timestamp,template,components,articles_found,total_available,high_relevance,precision,new_terms_mined,status
71,4,"((""in-depth analysis"" OR ""analysis"" OR ""summative evaluation"") AND (""roll out"" OR ""adopt"" OR ""decision to"") AND (""actors"" OR ""poverty"" OR ""violence"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:51:57,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['in-depth analysis', 'analysis', 'summative evaluation'], 'DECISION': ['roll out', 'adopt', 'decision to'], 'CONTEXT': ['actors', 'poverty', 'violence'], 'NOISE': ['letters', 'review']}",50,3694,0,0.0,[],COMPLETED
71,5,"((""case study"" OR ""expert elicitation"" OR ""before-and-after"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:55:26,(METHOD),"{'METHOD': ['case study', 'expert elicitation', 'before-and-after'], 'DECISION': ['roll out', 'decision to', 'will decide'], 'CONTEXT': ['pilot', 'farmers', 'ct scan'], 'NOISE': ['sport', 'podcast']}",50,11396,0,0.0,[],COMPLETED
71,6,"((""implement"" OR ""decision to"" OR ""funding"") AND (""labour"" OR ""injuries"" OR ""maternity"") AND NOT (""independent review"" OR ""advisory group"" OR ""findings"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:58:08,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['independent review', 'advisory group', 'findings'], 'DECISION': ['implement', 'decision to', 'funding'], 'CONTEXT': ['labour', 'injuries', 'maternity'], 'NOISE': ['letters', 'opinion']}",50,55042,0,0.0,[],COMPLETED
71,7,"((""expert analysis"" OR ""assessment"" OR ""cabinet decision"") AND (""pilot"" OR ""data"" OR ""antoniades"") AND NOT (""live blog"" OR ""sport"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:02:23,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['expert analysis', 'assessment', 'cabinet decision'], 'DECISION': ['expand', 'implement', 'decision to'], 'CONTEXT': ['pilot', 'data', 'antoniades'], 'NOISE': ['live blog', 'sport']}",50,36917,0,0.0,[],COMPLETED
72,1,"((""before-and-after"" OR ""difference-in-differences"" OR ""advisory group"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:06:07,(METHOD),"{'METHOD': ['before-and-after', 'difference-in-differences', 'advisory group'], 'DECISION': ['funding', 'terminate', 'will decide'], 'CONTEXT': ['economy', 'valve', 'australia'], 'NOISE': ['sport', 'podcast']}",50,11214,0,0.0,[],COMPLETED
72,2,"((""case study"" OR ""case example"" OR ""in-depth analysis"") AND (""breakfast"" OR ""brain injuries"" OR ""kuiper"") AND NOT (""sport"" OR ""live blog"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:09:34,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['case study', 'case example', 'in-depth analysis'], 'DECISION': ['will decide', 'adopt', 'decision to'], 'CONTEXT': ['breakfast', 'brain injuries', 'kuiper'], 'NOISE': ['sport', 'live blog']}",50,124,0,0.0,[],COMPLETED
72,3,"((""advisory group"" OR ""expert panel"" OR ""formative evaluation"") AND (""terminate"" OR ""funding"" OR ""approve"") AND (""technology"" OR ""pfizer"" OR ""breakfast clubs"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:12:29,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['advisory group', 'expert panel', 'formative evaluation'], 'DECISION': ['terminate', 'funding', 'approve'], 'CONTEXT': ['technology', 'pfizer', 'breakfast clubs'], 'NOISE': ['letters', 'opinion']}",50,581,0,0.0,[],COMPLETED
72,4,"((""analysis"" OR ""policy announcement"" OR ""advisory group"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:14:53,(METHOD),"{'METHOD': ['analysis', 'policy announcement', 'advisory group'], 'DECISION': ['terminate', 'implement', 'approve'], 'CONTEXT': ['productivity', 'brain injuries', 'breakfast'], 'NOISE': ['live blog', 'letters']}",50,109661,0,0.0,[],COMPLETED
72,5,"((""outcome study"" OR ""ministerial decree"" OR ""analysis"") AND (""adopt"" OR ""terminate"" OR ""will decide"") AND (""companies"" OR ""decision"" OR ""cancer uk"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:18:12,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['outcome study', 'ministerial decree', 'analysis'], 'DECISION': ['adopt', 'terminate', 'will decide'], 'CONTEXT': ['companies', 'decision', 'cancer uk'], 'NOISE': ['live blog', 'review']}",50,2699,0,0.0,[],COMPLETED
72,6,"((""program evaluation"" OR ""policy announcement"" OR ""program evaluation"") AND (""terminate"" OR ""funding"" OR ""expand"") AND (""productivity"" OR ""breakfast clubs"" OR ""screening"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:23:52,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['program evaluation', 'policy announcement', 'program evaluation'], 'DECISION': ['terminate', 'funding', 'expand'], 'CONTEXT': ['productivity', 'breakfast clubs', 'screening'], 'NOISE': ['live blog', 'sport']}",50,53,0,0.0,[],COMPLETED
72,7,"((""interrupted time series"" OR ""before-and-after"" OR ""impact evaluation"") AND (""breakfast clubs"" OR ""breakfast"" OR ""poverty"") AND NOT (""opinion"" OR ""review"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:27:00,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['interrupted time series', 'before-and-after', 'impact evaluation'], 'DECISION': ['roll out', 'expand', 'implement'], 'CONTEXT': ['breakfast clubs', 'breakfast', 'poverty'], 'NOISE': ['opinion', 'review']}",50,373,0,0.0,[],COMPLETED
73,1,"((""before-and-after"" OR ""difference-in-differences"" OR ""advisory group"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:28:23,(METHOD),"{'METHOD': ['before-and-after', 'difference-in-differences', 'advisory group'], 'DECISION': ['funding', 'approve', 'expand'], 'CONTEXT': ['brighton', 'lung', 'economy'], 'NOISE': ['opinion', 'sport']}",50,11214,0,0.0,[],COMPLETED
73,2,"((""roll out"" OR ""expand"" OR ""approve"") AND (""child poverty"" OR ""director"" OR ""recovery"") AND NOT (""case study"" OR ""case example"" OR ""outcome study"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:31:39,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['case study', 'case example', 'outcome study'], 'DECISION': ['roll out', 'expand', 'approve'], 'CONTEXT': ['child poverty', 'director', 'recovery'], 'NOISE': ['letters', 'opinion']}",50,21695,0,0.0,[],COMPLETED
73,3,"((""decision to"" OR ""roll out"" OR ""approve"") AND (""mining"" OR ""child poverty"" OR ""staff"") AND NOT (""expert panel"" OR ""independent review"" OR ""case example"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:33:52,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['expert panel', 'independent review', 'case example'], 'DECISION': ['decision to', 'roll out', 'approve'], 'CONTEXT': ['mining', 'child poverty', 'staff'], 'NOISE': ['sport', 'podcast']}",50,33061,0,0.0,[],COMPLETED
73,4,"((""adopt"" OR ""expand"" OR ""terminate"") AND (""productivity"" OR ""therapy"" OR ""mining"") AND NOT (""analysis"" OR ""findings"" OR ""before-and-after"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:36:28,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['analysis', 'findings', 'before-and-after'], 'DECISION': ['adopt', 'expand', 'terminate'], 'CONTEXT': ['productivity', 'therapy', 'mining'], 'NOISE': ['opinion', 'podcast']}",50,3877,0,0.0,[],COMPLETED
73,5,"((""consensus statement"" OR ""ministerial decree"" OR ""assessment"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:41:59,(METHOD),"{'METHOD': ['consensus statement', 'ministerial decree', 'assessment'], 'DECISION': ['implement', 'adopt', 'funding'], 'CONTEXT': ['pilots', 'lottery', 'maternity'], 'NOISE': ['letters', 'podcast']}",50,60353,0,0.0,[],COMPLETED
73,6,"((""difference-in-differences"" OR ""expert analysis"" OR ""quasi-experimental"") AND (""terminate"" OR ""decision to"" OR ""approve"") AND (""patients"" OR ""rhinos"" OR ""year olds"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:46:11,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['difference-in-differences', 'expert analysis', 'quasi-experimental'], 'DECISION': ['terminate', 'decision to', 'approve'], 'CONTEXT': ['patients', 'rhinos', 'year olds'], 'NOISE': ['podcast', 'review']}",5,5,0,0.0,[],COMPLETED
73,7,"((""analysis"" OR ""findings"" OR ""formative evaluation"") AND (""child poverty"" OR ""biopsy"" OR ""cancer uk"") AND NOT (""live blog"" OR ""podcast"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:46:25,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['analysis', 'findings', 'formative evaluation'], 'DECISION': ['approve', 'adopt', 'expand'], 'CONTEXT': ['child poverty', 'biopsy', 'cancer uk'], 'NOISE': ['live blog', 'podcast']}",50,1227,0,0.0,[],COMPLETED
74,1,"((""terminate"" OR ""funding"" OR ""approve"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:50:14,(DECISION),"{'METHOD': ['before-and-after', 'findings', 'expert judgment'], 'DECISION': ['terminate', 'funding', 'approve'], 'CONTEXT': ['poaching', 'biofortification', 'rhino'], 'NOISE': ['opinion', 'podcast']}",50,167334,0,0.0,[],COMPLETED
74,2,"((""expand"" OR ""terminate"" OR ""implement"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:56:56,(DECISION),"{'METHOD': ['case study', 'case example', 'impact evaluation'], 'DECISION': ['expand', 'terminate', 'implement'], 'CONTEXT': ['approach', 'waiting', 'drugs'], 'NOISE': ['live blog', 'opinion']}",50,78801,0,0.0,[],COMPLETED
74,3,"((""expert panel"" OR ""advisory group"" OR ""program evaluation"") AND (""will decide"" OR ""funding"" OR ""approve"") AND (""tests"" OR ""programme"" OR ""actors"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 02:59:15,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['expert panel', 'advisory group', 'program evaluation'], 'DECISION': ['will decide', 'funding', 'approve'], 'CONTEXT': ['tests', 'programme', 'actors'], 'NOISE': ['opinion', 'live blog']}",50,699,0,0.0,[],COMPLETED
74,4,"((""will decide"" OR ""implement"" OR ""approve"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:07:07,(DECISION),"{'METHOD': ['case example', 'thematic framework', 'cabinet decision'], 'DECISION': ['will decide', 'implement', 'approve'], 'CONTEXT': ['men affecting', 'asthma', 'damage'], 'NOISE': ['live blog', 'review']}",50,64678,0,0.0,[],COMPLETED
74,5,"((""ministerial decree"" OR ""in-depth analysis"" OR ""quasi-experimental"") AND (""quality life"" OR ""nutritional"" OR ""weight"") AND NOT (""review"" OR ""live blog"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:09:28,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['ministerial decree', 'in-depth analysis', 'quasi-experimental'], 'DECISION': ['funding', 'adopt', 'decision to'], 'CONTEXT': ['quality life', 'nutritional', 'weight'], 'NOISE': ['review', 'live blog']}",17,17,0,0.0,[],COMPLETED
74,6,"((""terminate"" OR ""expand"" OR ""implement"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:11:08,(DECISION),"{'METHOD': ['summative evaluation', 'narrative analysis', 'expert analysis'], 'DECISION': ['terminate', 'expand', 'implement'], 'CONTEXT': ['antoniades', 'stuttering', 'genome'], 'NOISE': ['letters', 'live blog']}",50,78801,0,0.0,[],COMPLETED
74,7,"((""in-depth analysis"" OR ""case study"" OR ""consensus statement"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:14:37,(METHOD),"{'METHOD': ['in-depth analysis', 'case study', 'consensus statement'], 'DECISION': ['will decide', 'funding', 'adopt'], 'CONTEXT': ['staff', 'arteries', 'spread prostate'], 'NOISE': ['review', 'podcast']}",50,5001,0,0.0,[],COMPLETED
75,1,"((""expand"" OR ""decision to"" OR ""implement"") AND (""abnormalities"" OR ""heart"" OR ""poverty"") AND NOT (""before-and-after"" OR ""cabinet decision"" OR ""formative evaluation"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:16:17,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['before-and-after', 'cabinet decision', 'formative evaluation'], 'DECISION': ['expand', 'decision to', 'implement'], 'CONTEXT': ['abnormalities', 'heart', 'poverty'], 'NOISE': ['review', 'sport']}",50,29832,0,0.0,[],COMPLETED
75,2,"((""case example"" OR ""case study"" OR ""impact evaluation"") AND (""dvds"" OR ""spread"" OR ""ct scan"") AND NOT (""letters"" OR ""review"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:19:58,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['case example', 'case study', 'impact evaluation'], 'DECISION': ['roll out', 'terminate', 'expand'], 'CONTEXT': ['dvds', 'spread', 'ct scan'], 'NOISE': ['letters', 'review']}",50,227,0,0.0,[],COMPLETED
75,3,"((""expert panel"" OR ""advisory group"" OR ""before-and-after"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:21:16,(METHOD),"{'METHOD': ['expert panel', 'advisory group', 'before-and-after'], 'DECISION': ['adopt', 'expand', 'funding'], 'CONTEXT': ['coronary arteries', 'cancer', 'approach'], 'NOISE': ['sport', 'review']}",50,13639,0,0.0,[],COMPLETED
75,4,"((""before-and-after"" OR ""expert analysis"" OR ""interrupted time series"") AND (""terminate"" OR ""implement"" OR ""approve"") AND (""need"" OR ""classes"" OR ""winter"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:26:57,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['before-and-after', 'expert analysis', 'interrupted time series'], 'DECISION': ['terminate', 'implement', 'approve'], 'CONTEXT': ['need', 'classes', 'winter'], 'NOISE': ['review', 'live blog']}",50,219,0,0.0,[],COMPLETED
75,5,"((""expert judgment"" OR ""impact evaluation"" OR ""expert elicitation"") AND (""says"" OR ""valve"" OR ""community"") AND NOT (""review"" OR ""sport"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:30:21,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['expert judgment', 'impact evaluation', 'expert elicitation'], 'DECISION': ['approve', 'terminate', 'expand'], 'CONTEXT': ['says', 'valve', 'community'], 'NOISE': ['review', 'sport']}",45,45,0,0.0,[],COMPLETED
75,6,"((""interrupted time series"" OR ""impact evaluation"" OR ""interrupted time series"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:33:32,(METHOD),"{'METHOD': ['interrupted time series', 'impact evaluation', 'interrupted time series'], 'DECISION': ['roll out', 'implement', 'expand'], 'CONTEXT': ['olds', 'genome sequencing', 'chance'], 'NOISE': ['letters', 'sport']}",47,47,0,0.0,[],COMPLETED
75,7,"((""implement"" OR ""funding"" OR ""roll out"") AND (""tests"" OR ""adoption"" OR ""high"") AND NOT (""cabinet decision"" OR ""difference-in-differences"" OR ""assessment"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:35:42,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['cabinet decision', 'difference-in-differences', 'assessment'], 'DECISION': ['implement', 'funding', 'roll out'], 'CONTEXT': ['tests', 'adoption', 'high'], 'NOISE': ['live blog', 'letters']}",50,58806,0,0.0,[],COMPLETED
76,1,"((""implement"" OR ""decision to"" OR ""funding"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:41:30,(DECISION),"{'METHOD': ['before-and-after', 'expert panel', 'formative evaluation'], 'DECISION': ['implement', 'decision to', 'funding'], 'CONTEXT': ['department', 'commission', 'suffering'], 'NOISE': ['review', 'letters']}",50,295465,0,0.0,[],COMPLETED
76,2,"((""terminate"" OR ""will decide"" OR ""approve"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:44:57,(DECISION),"{'METHOD': ['case example', 'case study', 'expert panel'], 'DECISION': ['terminate', 'will decide', 'approve'], 'CONTEXT': ['brain injuries', 'drugs', 'gaming'], 'NOISE': ['live blog', 'letters']}",50,39427,0,0.0,[],COMPLETED
76,3,"((""independent review"" OR ""advisory group"" OR ""summative evaluation"") AND (""terminate"" OR ""roll out"" OR ""adopt"") AND (""abiraterone"" OR ""exercise"" OR ""liquid"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:48:19,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['independent review', 'advisory group', 'summative evaluation'], 'DECISION': ['terminate', 'roll out', 'adopt'], 'CONTEXT': ['abiraterone', 'exercise', 'liquid'], 'NOISE': ['opinion', 'review']}",50,149,0,0.0,[],COMPLETED
76,5,"((""difference-in-differences"" OR ""independent review"" OR ""case example"") AND (""roll out"" OR ""adopt"" OR ""funding"") AND (""scans"" OR ""prostate cancer"" OR ""games"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:51:26,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['difference-in-differences', 'independent review', 'case example'], 'DECISION': ['roll out', 'adopt', 'funding'], 'CONTEXT': ['scans', 'prostate cancer', 'games'], 'NOISE': ['opinion', 'review']}",50,166,0,0.0,[],COMPLETED
76,6,"((""qualitative evidence"" OR ""difference-in-differences"" OR ""independent review"") AND (""implement"" OR ""adopt"" OR ""funding"") AND (""gluten free"" OR ""fourth"" OR ""scans"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:55:22,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['qualitative evidence', 'difference-in-differences', 'independent review'], 'DECISION': ['implement', 'adopt', 'funding'], 'CONTEXT': ['gluten free', 'fourth', 'scans'], 'NOISE': ['podcast', 'opinion']}",50,180,0,0.0,[],COMPLETED
76,7,"((""expert analysis"" OR ""qualitative evidence"" OR ""independent review"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 03:58:36,(METHOD),"{'METHOD': ['expert analysis', 'qualitative evidence', 'independent review'], 'DECISION': ['funding', 'roll out', 'will decide'], 'CONTEXT': ['child', 'streeting', 'cashless'], 'NOISE': ['opinion', 'letters']}",50,5803,0,0.0,[],COMPLETED
